budget,id,language,popularity,release_date,revenue,runtime,status,title,vote_avg,vote_count,genres_1,genres_2,genres_3,genres_4,genres_5,pro_com_1,pro_com_2,pro_com_3,pro_com_4,pro_coun_1,pro_coun_2,pro_coun_3
560000,704,English,10.730056,06-07-1964,12299668,01:28,Released,A Hard Day's Night,7.3,168,,,,,,Proscenium Films,Walter Shenson Films,Maljack Productions,,,,
56000,70875,English,0.010909,29-07-2011,0,01:20,Rumored,The Harvest (La Cosecha),0,0,,,,,,[],,,,,,
550000,75986,English,0.001586,01-04-1983,0,01:38,Released,Love Letters,4.6,4,,,,,,New World Pictures,Millennium Films,,,,,
0,385636,Slovenian,0.061248,17-09-2015,0,01:23,Released,Juliet and Alfa Romeo,6,1,,,,,,Perfo Production,Televizija Slovenija,,,,,
500000,14438,English,6.093989,26-09-2008,33456317,02:02,Released,Fireproof,7,100,,,,,,Carmel Entertainment,Provident Films,Samuel Goldwyn Films,Affirm Films,,,
550000,211086,Hindi,0.48088,21-11-2013,0,01:55,Released,Faith Connections,4.2,3,,,,,,Jungle Book Entertainment,,,,,,
0,23069,English,2.651418,17-10-1974,0,01:26,Released,Benji,6.1,35,,,,,,[],,,,,,
130000,83,English,15.611857,06-08-2004,54667954,01:19,Released,Open Water,5.4,315,,,,,,Plunge Pictures LLC,,,,,,
0,89857,English,1.292948,06-03-2012,0,01:27,Released,High Road,5.8,22,,,,,,[],,,,,,
500000,30315,English,2.537032,24-08-1977,17000000,01:37,Released,Kingdom of the Spiders,5.7,30,,,,,,Arachnid Productions Ltd.,,,,,,
0,14358,English,0.772668,13-05-2005,0,01:45,Released,Mad Hot Ballroom,7.2,8,,,,,,[],,,,,,
500000,2056,English,11.578545,26-01-2003,8679814,01:28,Released,The Station Agent,7.4,210,,,,,,Next Wednesday Productions,SenArt Films,,,,,
0,41144,English,0.05021,05-11-2009,0,02:00,Released,To Save A Life,6.2,21,,,,,,[],,,,,,
0,35199,English,0.906096,26-06-2006,0,01:34,Released,Wordplay,7.3,10,,,,,,[],,,,,,
2053648,14271,English,2.778633,22-10-1999,500000,01:42,Released,Beyond the Mat,7.8,17,,,,,,Imagine Entertainment,Universal Pictures,Lionsgate,,,,
0,16653,English,0.920591,30-01-2002,0,01:42,Released,The Singles Ward,7.5,4,,,,,,Halestorm entertainment,,,,,,
46000,14757,Pashto,1.447734,20-05-2003,0,01:23,Released,Osama,6.3,32,,,,,,Hubert Bals Fund,NHK,LeBrocquy Fraser Productions,Barmak Film,,,
500000,84401,English,0.109579,24-02-2012,845188,01:33,Released,Sholem Aleichem: Laughing In The Darkness,7,2,,,,,,[],,,,,,
0,23655,English,1.09454,08-06-2000,0,01:26,Released,Groove,5.6,6,,,,,,[],,,,,,
0,36825,English,0.082978,31-01-2003,0,01:41,Released,The R.M.,4.8,4,,,,,,Halestorm entertainment,,,,,,
0,33430,English,0.619136,30-07-1999,0,01:51,Released,Twin Falls Idaho,7,11,,,,,,[],,,,,,
500000,12281,English,8.519202,15-01-2004,603943,01:30,Released,Mean Creek,6.9,106,,,,,,Whitewater Films,,,,,,
0,125052,English,0.36447,21-01-1997,0,01:26,Released,Hurricane Streets,4.8,4,,,,,,United Artists,Posthorn Pictures,Giv'en Films,,,,
0,96238,English,0.039077,12-07-2002,0,01:38,Released,Never Again,4,3,,,,,,[],,,,,,
0,30246,English,0.665512,29-08-2003,0,01:35,Released,Civil Brand,5.3,4,,,,,,[],,,,,,
0,7301,English,3.433625,16-11-2005,0,01:31,Released,Lonesome Jim,6.4,26,,,,,,Plum Pictures,,,,,,
0,172533,English,17.378455,23-08-2013,343341,01:30,Released,Drinking Buddies,6,356,,,,,,Burn Later Productions,,,,,,
500000,180383,English,0.425195,04-10-2012,0,01:28,Released,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7.1,17,,,,,,Kino Lorber,,,,,,
2000000,346,Japanese,39.756748,26-04-1954,271841,03:27,Released,Seven Samurai,8.2,878,,,,,,Toho Company,,,,,,
0,84318,English,0.388401,28-09-2012,0,01:29,Released,The Other Dream Team,6.9,7,,,,,,[],,,,,,
500000,45145,English,1.354816,18-08-1991,0,01:37,Released,Johnny Suede,4.7,13,,,,,,Vega Film,Balthazar Productions,Starr,Arena,,,
0,13983,English,0.459625,21-01-2007,0,01:24,Released,Finishing The Game,4.9,8,,,,,,[],,,,,,
500000,45649,English,9.108949,09-07-2010,98017,01:25,Released,Rubber,5.7,251,,,,,,Canal+,Backup Films,Arte France,Arte France Cin\u00e9ma,,,
0,19844,English,1.65426,01-01-2007,0,01:40,Released,Kiss the Bride,4.2,11,,,,,,[],,,,,,
0,21801,English,1.390909,01-01-2002,0,01:52,Released,The Slaughter Rule,6.2,9,,,,,,[],,,,,,
500000,43933,English,26.406001,18-06-2010,4242978,01:34,Released,Monsters,6.2,587,,,,,,Vertigo Entertainment,,,,,,
0,73511,English,0.218736,21-10-2005,0,01:31,Released,The Californians,4,1,,,,,,Parker Film Company,,,,,,
0,43653,English,0.383442,01-01-2007,0,01:31,Released,The Living Wake,5,1,,,,,,[],,,,,,
500000,139715,English,2.391847,27-04-2012,0,01:27,Released,Detention of the Dead,4.5,34,,,,,,Gala Film,,,,,,
0,45380,Chinese,1.68502,01-01-2006,0,01:38,Released,Crazy Stone,6.9,22,,,,,,[],,,,,,
0,30867,English,0.607782,31-10-2006,0,01:35,Released,Scott Walker: 30 Century Man,7,8,,,,,,[],,,,,,
500000,81220,English,0.046903,02-11-2001,0,01:27,Released,Everything Put Together,5,2,,,,,,Furst Films,,,,,,
0,253626,English,10.924273,09-04-2015,316472,01:44,Released,Good Kill,5.9,208,,,,,,Voltage Pictures,Sobini Films,Dune Films,,,,
0,294550,English,0.021419,02-05-2014,0,01:36,Released,The Outrageous Sophie Tucker,0,0,,,,,,[],,,,,,
0,90369,English,14.142073,25-05-2012,0,01:43,Released,Now Is Good,7.3,371,,,,,,Goldcrest Pictures,,,,,,
500000,117942,English,1.600171,28-03-2012,0,01:44,Released,Girls Gone Dead,3.5,14,,,,,,Spy Global Media,,,,,,
0,380097,English,0,,0,00:00,Released,America Is Still the Place,0,0,,,,,,[],,,,,,
0,322194,English,0.397323,10-03-2015,0,01:50,Released,Subconscious,3.4,4,,,,,,Rainsworth Productions,Hilton Media Management,Underwater Productions,,,,
0,98568,English,3.637857,22-10-2011,0,01:30,Released,Enter Nowhere,6.5,49,,,,,,Caliber Media Company,,,,,,
500,119657,English,0.080105,01-03-2012,0,01:41,Released,El Rey de Najayo,0,0,,,,,,[],,,,,,
0,380733,English,0.251828,02-02-2016,0,01:34,Released,Fight to the Finish,5.2,3,,,,,,Triple D Productions,CalTex Films,,,,,
0,285743,English,0.674398,29-03-2016,0,00:00,Released,Alleluia! The Devil's Carnival,6,2,,,,,,Limb from Limb Pictures,Execution Style Entertainment,,,,,
0,362765,English,0.072359,19-10-2014,0,01:30,Released,The Sound and the Shadow,0,0,,,,,,Veracity Productions,,,,,,
0,379532,English,0.087574,05-01-2016,0,01:48,Released,Rodeo Girl,5.5,1,,,,,,Be Your Own Hollywood,,,,,,
0,253261,English,0.069244,08-03-2014,0,01:22,Released,Born to Fly: Elizabeth Streb vs. Gravity,5,1,,,,,,[],,,,,,
500000,297100,English,0.073079,11-09-2014,0,01:24,Released,The Little Ponderosa Zoo,2,1,,,,,,[],,,,,,
0,15239,English,6.672008,01-05-1984,0,01:22,Released,The Toxic Avenger,6.3,113,,,,,,Troma Entertainment,,,,,,
0,94072,English,0.161517,13-06-1991,0,00:00,Released,Straight Out of Brooklyn,4.3,4,,,,,,[],,,,,,
0,4107,English,7.330691,16-01-2002,773228,01:47,Released,Bloody Sunday,7.2,53,,,,,,Portman Entertainment Group,B\u00f3rd Scann\u00e1n na h\u00c9ireann,Hell's Kitchen Films,Granada Television,,,
0,325579,English,0.165257,01-01-2015,0,00:00,Released,Diamond Ruff,2.4,4,,,,,,[],,,,,,
450000,15624,English,4.442355,07-06-2006,973525,01:24,Released,Conversations with Other Women,6.2,38,,,,,,Prophecy Pictures Ltd.,Gordonstreet Pictures,,,,,
0,17287,English,3.905877,26-12-2006,0,01:43,Released,Poultrygeist: Night of the Chicken Dead,5.9,41,,,,,,Troma Entertainment,Poultry Productions LLC,,,,,
0,198370,English,0.136721,15-04-2014,0,00:00,Released,Mutual Friends,0,0,,,,,,[],,,,,,
439000,3062,English,1.933366,02-02-1933,2281000,01:29,Released,42nd Street,6.1,37,,,,,,Warner Bros.,,,,,,
0,328307,English,0.052942,20-11-2014,0,00:00,Released,Rise of the Entrepreneur: The Search for a Better Way,8,1,,,,,,[],,,,,,
225000,15389,English,1.014966,03-08-1990,0,01:38,Released,Metropolitan,7,38,,,,,,Allagash Films,,,,,,
0,464,Swedish,4.321249,03-09-2004,0,02:12,Released,As It Is in Heaven,6.9,42,,,,,,GF Studios AB,Lefwander Kapitalf\u00f6rvaltning AB,Sonet Film AB,,,,
0,308467,English,0.160234,01-03-2013,0,01:30,Released,Roadside,4.2,5,,,,,,[],,,,,,
400000,8193,English,23.603514,11-06-2004,46118097,01:35,Released,Napoleon Dynamite,6.7,554,,,,,,Paramount Pictures,Fox Searchlight Pictures,MTV Films,Access Films,,,
0,188166,English,25.349758,25-04-2014,258384,01:30,Released,Blue Ruin,6.9,462,,,,,,Film Science,The Lab Of Madness,Neighborhood Watch,Paradise City,,,
15000,23827,English,47.456823,14-09-2007,193355800,01:26,Released,Paranormal Activity,5.9,1316,,,,,,Blumhouse Productions,Solana Films,,,,,
0,1282,English,3.291609,18-01-2001,0,01:31,Released,Dogtown and Z-Boys,7.2,52,,,,,,Agi Orsi Productions,Vans Off the Wall,,,,,
400000,762,English,64.782984,13-03-1975,5028948,01:31,Released,Monty Python and the Holy Grail,7.8,1708,,,,,,Python (Monty) Pictures Limited,Michael White Productions,National Film Trustee Company,Twickenham Film Studios,,,
0,64499,Italian,0.034135,05-06-2006,0,01:30,Released,Quinceañera,7,7,,,,,,[],,,,,,
0,281189,English,0.033883,05-11-2003,0,00:00,Released,Gory Gory Hallelujah,1,1,,,,,,[],,,,,,
218,1435,English,1.063439,19-10-2003,1162014,01:31,Released,Tarnation,7.5,22,,,,,,[],,,,,,
0,47546,English,0.084344,06-07-2010,0,01:32,Released,I Want Your Money,3.8,5,,,,,,[],,,,,,
0,189711,English,0.133619,08-03-2014,0,00:00,Released,Love in the Time of Monsters,5,2,,,,,,Red Cube Picture,TBC Films,,,,,
0,19204,Italian,8.022122,22-04-1981,0,01:27,Released,The Beyond,6.6,117,,,,,,Fulvia Film,,,,,,
35000000,9029,Danish,38.100488,07-05-2008,170000000,01:39,Released,What Happens in Vegas,5.8,923,,,,,,Twentieth Century Fox Film Corporation,Regency Enterprises,Mosaic Media Group,21 Laps Entertainment,,,
500000,18045,English,1.428483,11-03-2005,0,01:20,Released,The Dark Hours,5.5,22,,,,,,Calder Road Film,Canadian Film Centre (CFC),"Feature Film Project, The",,,,
860000,11240,English,3.703005,07-09-1985,2451545,01:37,Released,My Beautiful Laundrette,6.6,51,,,,,,Channel Four Films,Working Title Films,SAF Productions,,,,
0,43743,English,0.003352,01-01-2002,0,01:24,Released,Fabled,0,0,,,,,,[],,,,,,
0,157909,English,0.231297,23-09-2004,0,01:37,Released,Show Me,5.6,4,,,,,,Feature Film Project,Red Plush Films,,,,,
0,10238,Swedish,11.347855,21-12-1972,0,01:31,Released,Cries and Whispers,7.8,115,,,,,,Cinematograph AB,Svenska Filminstitutet (SFI),,,,,
385907,3059,English,3.232447,04-09-1916,8394751,03:17,Released,Intolerance,7.4,60,,,,,,Triangle Film Corporation,Wark Producing Corp.,,,,,
0,15800,English,2.77754,18-10-1997,0,01:26,Released,Trekkies,6.3,22,,,,,,[],,,,,,
379000,65203,English,0.968865,08-02-1929,4358000,01:40,Released,The Broadway Melody,5,19,,,,,,Metro-Goldwyn-Mayer (MGM),,,,,,
350000,764,English,35.037625,15-10-1981,29400000,01:25,Released,The Evil Dead,7.3,894,,,,,,Renaissance Pictures,,,,,,
6000000,103620,English,19.331884,26-12-2012,31081,01:29,Released,Maniac,6,316,,,,,,La Petite Reine,Studio 37,Canal+,Cin\u00e9+,,,
0,319069,English,0.59458,24-01-2015,0,01:24,Released,Censored Voices,5.1,8,,,,,,kNow Productions,,,,,,
300000,14278,English,1.085909,22-07-2005,1750211,01:28,Released,Murderball,6.9,23,,,,,,Thinkfilm,,,,,,
0,25678,English,5.061107,01-05-1987,0,01:30,Released,American Ninja 2: The Confrontation,4.9,49,,,,,,Cannon Group,Golan-Globus,,,,,
0,79161,English,0.049921,18-10-2006,0,01:30,Released,51 Birch Street,6.8,6,,,,,,Copacetic Pictures,,,,,,
350000,371690,English,0.249561,20-10-2015,0,01:38,Released,Rotor DR1,4.7,3,,,,,,StoneKap Productions Ltd.,,,,,,
350000,389,English,59.259204,25-03-1957,1000000,01:36,Released,12 Angry Men,8.2,2078,,,,,,United Artists,Orion-Nova Productions,,,,,
0,52032,English,1.170257,01-01-2009,246574,01:23,Released,My Dog Tulip,7.6,9,,,,,,Norman Twain Productions,,,,,,
325000,3078,English,11.871424,22-02-1934,4500000,01:45,Released,It Happened One Night,7.7,275,,,,,,Columbia Pictures Corporation,,,,,,
0,38810,Greek,28.858238,01-06-2009,110197,01:34,Released,Dogtooth,6.9,332,,,,,,Greek Film Center,Boo Productions,Horsefly Productions,,,,
300000,21525,English,1.314576,23-01-2003,7808524,01:52,Released,Tupac: Resurrection,8,26,,,,,,Paramount Pictures,MTV Films,,,,,
312000,55123,English,1.505703,28-11-1999,1281176,01:42,Released,Tumbleweeds,6.2,11,,,,,,Fine Line Features,,,,,,
8,11980,English,11.818333,01-09-1995,16,01:38,Released,The Prophecy,6.4,138,,,,,,Dimension Films,,,,,,
0,11956,French,1.410387,03-04-1996,0,01:31,Released,When the Cat's Away,6.1,16,,,,,,Vertigo Productions,Canal+,France 2 Cin\u00e9ma,,,,
300000,1550,English,4.270596,19-01-2003,0,01:21,Released,Pieces of April,6.4,64,,,,,,Kalkaska Productions,IFC Productions,,,,,
0,162396,English,0.627763,11-06-1998,0,00:00,Released,The Big Swap,0,0,,,,,,[],,,,,,
300000,26518,English,1.673208,01-01-2006,0,01:13,Released,Old Joy,6.3,36,,,,,,Film Science,Washington Square Films,Van Hoy/Knudsen Productions,,,,
200000,8942,English,0.713906,22-05-2008,0,01:20,Released,Wendy and Lucy,6.4,64,,,,,,Glass Eye Pix,Film Science,Oscilloscope Laboratories,Washington Square Films,,,
0,68412,English,0.17817,01-01-2010,0,01:28,Released,3 Backyards,4.8,4,,,,,,Caruso / Mendelsohn Productions,,,,,,
300000,2786,French,7.791898,29-08-1965,0,01:50,Released,Pierrot le Fou,7.6,127,,,,,,Dino de Laurentiis Cinematografica,,,,,,
0,87943,English,0.025211,03-09-2005,0,01:44,Released,Sisters in Law,7.3,2,,,,,,Vixen Films,,,,,,
300000,73981,English,0.055868,20-09-2001,2074000,01:41,Released,Ayurveda: Art of Being,5.5,3,,,,,,Pandora Filmproduktion,Monsoon Films Private Limited,Pan Nalin Pictures,Sunrise Filmvertriebs AG,,,
0,91721,English,0.008453,01-01-1964,0,01:35,Released,Nothing But a Man,7,2,,,,,,DuArt Film and Video,Nothing But a Man Company,,,,,
300000,118452,English,0.374291,07-08-1998,40542,01:34,Released,"First Love, Last Rites",3,1,,,,,,Forensic Films,Toast Films,,,,,
0,47534,English,0.045429,06-05-2005,0,00:00,Released,Fighting Tommy Riley,5.3,4,,,,,,[],,,,,,
0,40914,English,1.088501,10-04-2009,0,01:30,Released,Royal Kill,2.8,6,,,,,,21st Century Film Production,,,,,,
0,365052,English,0.062979,23-10-2015,0,01:50,Released,The Looking Glass,7,1,,,,,,Filmacres,,,,,,
300000,13282,English,6.473667,27-04-1975,8000000,01:20,Released,Death Race 2000,5.9,124,,,,,,New World Pictures,,,,,,
0,250184,English,1.905197,29-03-2014,0,01:30,Released,Locker 13,6.8,3,,,,,,[],,,,,,
0,426067,English,0.001389,01-01-1990,0,01:34,Released,Midnight Cabaret,0,0,,,,,,[],,,,,,
300000,324352,English,0.006323,20-05-2010,0,01:38,Released,Anderson's Cross,0,0,,,,,,Illumination Pictures,,,,,,
0,318040,English,0.583446,07-02-2015,0,01:39,Released,Bizarre,6.2,11,,,,,,Eivissa Productions,Bushwick Factory,,,,,
0,27420,English,1.452199,01-05-1981,0,01:36,Released,Graduation Day,5,22,,,,,,[],,,,,,
300000,80468,English,2.733725,14-04-2011,0,01:37,Released,Some Guy Who Kills People,5.7,45,,,,,,[],,,,,,
0,84188,English,8.942203,23-08-2012,319285,01:30,Released,Compliance,6.3,221,,,,,,Muskat Filmed Properties,Bad Cop Bad Cop Film Productions,Dogfish Pictures,,,,
250000,2255,English,20.601483,04-04-1997,12021272,01:53,Released,Chasing Amy,6.7,433,,,,,,Miramax Films,View Askew Productions,,,,,
250000,50035,English,1.45917,31-08-2001,4186931,01:31,Released,Lovely & Amazing,6.3,23,,,,,,[],,,,,,
0,300327,English,0.005883,01-09-2010,0,00:00,Released,Death Calls,0,0,,,,,,[],,,,,,
0,14290,English,3.877036,12-01-2002,0,01:41,Released,Better Luck Tomorrow,6.5,27,,,,,,[],,,,,,
0,29371,English,1.70819,16-06-1995,0,01:34,Released,The Incredibly True Adventure of Two Girls In Love,5.7,13,,,,,,[],,,,,,
0,44490,English,0.812855,21-01-2000,0,01:36,Released,Chuck & Buck,5.7,16,,,,,,[],,,,,,
250000,32222,English,0.126304,01-01-2001,0,01:40,Released,American Desi,5,4,,,,,,[],,,,,,
300000,378237,English,0.018087,01-12-2014,0,01:30,Released,Amidst the Devil's Wings,0,0,,,,,,Daniel Columbie Films & Productions,,,,,,
250000,431,English,44.656151,09-09-1997,501818,01:30,Released,Cube,6.9,1069,,,,,,T\u00e9l\u00e9film Canada,Feature Film Project,Cube Libre,Harold Greenberg Fund,,,
0,76996,Italian,0.619348,01-08-1996,0,01:18,Released,Love and Other Catastrophes,5.8,9,,,,,,[],,,,,,
250,51942,English,0.293649,28-08-1998,203,01:12,Released,I Married a Strange Person!,7.5,12,,,,,,Bill Plympton Studios,,,,,,
0,1424,English,5.742359,22-07-2004,0,01:13,Released,November,4.9,11,,,,,,IFC Productions,,,,,,
250000,60420,English,21.825564,28-10-2011,3542353,01:30,Released,Like Crazy,6.4,381,,,,,,Paramount Vantage,Andrea Sperling Productions,Indian Paintbrush,Super Crispy Entertainment,,,
0,325123,English,0.055325,10-03-2015,0,01:36,Released,Teeth and Blood,3,1,,,,,,[],,,,,,
0,142132,English,0.375423,17-09-1999,0,01:32,Released,Sugar Town,5.5,2,,,,,,Channel Four Films,October Films,,,,,
0,20520,English,0.120505,01-01-2005,0,01:15,Released,The Motel,7,3,,,,,,[],,,,,,
250000,109729,English,6.978907,29-07-2013,56825,01:39,Released,The Canyons,4.1,75,,,,,,Filmworks/FX,Prettybird,Post Empire Films,Sodium Fox,,,
0,78307,English,0.493223,11-09-2004,0,01:26,Released,On the Outs,5.9,6,,,,,,Youth House Productions,Fader Films,,,,,
0,12247,English,5.251143,01-10-2007,0,01:32,Released,Shotgun Stories,6.9,57,,,,,,Upload Films,Muskat Filmed Properties,A Lucky Old Sun Production,,,,
0,29917,English,20.265518,19-06-2009,0,01:41,Released,Exam,6.6,523,,,,,,Hazeldine Films,Bedlam Productions,,,,,
250000,70687,English,0.130169,06-06-1997,0,01:30,Released,The Sticky Fingers of Time,4.8,3,,,,,,[],,,,,,
0,60463,English,0.46049,21-10-2008,0,01:33,Released,Sunday School Musical,5.5,4,,,,,,The Asylum,Asylum,,,,,
0,46252,English,0.399491,07-10-2010,0,01:34,Released,Rust,0,0,,,,,,[],,,,,,
250000,24869,English,5.217002,23-01-2009,0,01:46,Released,Ink,6.4,101,,,,,,Double Edge Films,,,,,,
250000,77934,English,0.065103,28-11-2010,0,01:36,Released,The Christmas Bunny,5.7,7,,,,,,Honey Creek Pictures,,,,,,
0,34697,English,1.063615,05-02-1982,0,01:47,Released,Butterfly,5,12,,,,,,Par-Par Productions,,,,,,
0,320435,English,0.010607,01-02-2013,0,00:00,Released,UnDivided,0,0,,,,,,[],,,,,,
0,150211,English,1.084387,10-10-2012,0,00:00,Released,The Frozen,4.2,14,,,,,,[],,,,,,
0,306667,English,0.172299,10-01-2015,0,01:48,Released,Horse Camp,5.5,2,,,,,,Be Your Own Hollywood,,,,,,
0,274758,English,0.278981,24-06-2014,0,01:30,Released,Give Me Shelter,0,0,,,,,,[],,,,,,
245000,3060,English,0.785744,05-11-1925,22000000,02:31,Released,The Big Parade,7,21,,,,,,Metro-Goldwyn-Mayer (MGM),,,,,,
0,40963,English,0.0921,01-01-2006,0,00:00,Rumored,Little Big Top,10,1,,,,,,Fly High Films,,,,,,
250,173224,English,0.166655,28-02-2013,0,01:58,Released,Along the Roadside,7.7,3,,,,,,Metakwon Filmworks,,,,,,
230000,18533,English,18.450613,09-10-2008,2260712,01:32,Released,Bronson,6.9,733,,,,,,EM Media,Aramid Entertainment Fund,Vertigo Films,Str8jacket Creations,,,
0,376010,English,0.58954,09-10-2015,0,01:46,Released,Western Religion,0,0,,,,,,3rd Partner Productions,,,,,,
225000,139948,English,0.126676,01-11-2012,111300,01:26,Released,Burn,6.9,6,,,,,,Apostle Productions,,,,,,
0,77332,English,0.065155,24-01-2000,0,01:43,Released,Urbania,5.2,10,,,,,,[],,,,,,
100000,70478,English,1.183892,25-07-1969,27000000,01:09,Released,The Stewardesses,4.3,5,,,,,,[],,,,,,
210000,35073,English,2.043661,13-06-1953,5000000,01:20,Released,"The Beast from 20,000 Fathoms",6.7,41,,,,,,Jack Dietz Productions,,,,,,
400000,9659,English,33.142185,12-04-1979,100000000,01:33,Released,Mad Max,6.6,1213,,,,,,Kennedy Miller Productions,Mad Max Films,Crossroads,,,,
200000,10218,English,13.971674,18-10-1996,4505922,01:34,Released,Swingers,6.8,253,,,,,,Miramax Films,Independent Pictures (II),The Alfred Shay Company Inc.,,,,
200000,391,Italian,38.771062,12-09-1964,14500000,01:39,Released,A Fistful of Dollars,7.6,883,,,,,,United Artists,Constantin Film Produktion,Jolly Film,Ocean Films,,,
200000,43595,English,0.622752,09-02-1933,2200000,01:06,Released,She Done Him Wrong,5.1,27,,,,,,Paramount Pictures,,,,,,
0,194588,English,0.004998,11-05-2004,0,01:25,Released,Short Cut to Nirvana: Kumbh Mela,0,0,,,,,,[],,,,,,
200000,54897,English,0.616283,25-02-2011,2295733,01:41,Released,The Grace Card,6.5,10,,,,,,GraceWorks Pictures,,,,,,
0,83588,English,2.836537,12-10-2012,0,01:41,Released,Middle of Nowhere,6.6,7,,,,,,[],,,,,,
0,53256,German,5.937602,23-12-2010,2611555,01:59,Released,Three,6.3,31,,,,,,X-Filme Creative Pool,ARTE,Westdeutscher Rundfunk (WDR),ARD Degeto Film,,,
200000,40920,English,0.06104,14-01-2002,0,01:43,Released,The Business of Fancydancing,8,2,,,,,,FallsApart Productions,,,,,,
0,287815,English,0.062089,10-10-2008,0,01:26,Released,Call + Response,8,1,,,,,,[],,,,,,
450000,54702,English,1.077321,10-09-2004,0,01:30,Released,Malevolence,4.9,14,,,,,,[],,,,,,
0,176074,English,0.472123,01-01-2015,0,01:32,Released,Reality Show,5.5,2,,,,,,Campbell Grobman Films,Blump International Films,,,,,
13000000,69270,English,4.009379,01-01-2010,0,01:35,Released,Super Hybrid,4.6,24,,,,,,TADORA Filmproduktions,Stallion Media,Studio 407,,,,
